verse	content
015	Ket kinunen da iya panagtetebbar da, Kumaan na kid nga adu ya emmu nidi nga toley?
015	Ta awan met panagadal na kadiyan nga banbanag, kunen da.
016	Itu nga kinunen ne Jesus igida, Bekken nga agtaud iyaken diya isursuruc, no di lugud gayat iya nangibon iyaken.
017	Ket ya toley nga mayat nga agwangel iya tarigagay ne Apu Diyus, mailasin na met no tutu nga agtaud e Apu Diyus diya isursuruc, winno agkagkagi yac ngas ka kabucbukudac nga turay.
018	Ta ya agkagi ka kabucbukudan na ngas nga turay, ket ya pakaidayawan niya beggi na mettas ya sapsapulen na.
018	Ngem no ya pannakaidayaw niya nangibon igina ya panggep na ya isa nga toley, napudnu se awan kinabusid niyan nga toley.
019	Dakayu mettas ya nangibilinan nito Muyses ito Linteg, ngem awan met dakayu ya mangtungpal iyan nga Linteg.
019	Ket gabay dac met pe nga patayen.
019	Ape kad?
019	kunen na.
020	Ngem dito toley nga naggigicna igina, kinunen da, Ahah!
020	Nasairuwan kan!
020	Awan met agpanggep nga mamatey ikew!
020	kunen da.
021	Ket kinunen ne Jesus igida, Gapu ito isa nga winangel ku ito namensan nga Algew Ngilin, nasikuran kayu met nga amin.
022	Ngem to winangel nito Muyses, nibilin na dakayu nga ipakugit nu diya aanac nu nga lalaki, ket tungtungpalen nu met, orey iya Algew Ngilin.
022	Ngem ya kinapudnu na, bekken nga ito Muyses to nangirugi iyan nga ugali nga agpakugit, no di lugud dito non-ona ngem igina nga am-ama tida.
023	Ket ya kunec, no ipalubus nu nga makugit diya ebbing nga lalaki iya Algew Ngilin tasun madi kayu kuma kuntraen to Linteg nito Muyses, ape ngarud nga makaunget kayu iyaken gapu ta Algew Ngilin ya panangpalaing ku iya sibubukel nga beggi niya isa nga toley nga uwed diperensiya na?
024	Bay-an nu ngarudin ya mangpabasul gapu was iya masingen nu.
024	Emmuwen nu kuma lugud nga mona ya pudnu nga kaipapennan na, se kayu mangeddeng, kunen na.
025	Dikad pe dito duduma nga iHerusalem nga nakagicna igina, kinunen da, Igina met yani to toley nga gabay da nga patayen.
026	Uwed met idi nga agkagkagi iya imatang diya adu nga toley yin.
026	Sepe awan kem lugud makunkunen da igina?
026	Arig met nga naemmuwan diya agtuturay nga igina nga tutu ya Kristu win.
027	Ngem bekken kid nga igina yan, ta no agparang ya Kristu nga ebbon ne Apu Diyus, awan kanu makaemmu no awac ya paggayatan na.
027	Ket idi nga toley, emmu tida met ya naggayatan na, kunen da.
028	Itu nga e Jesus, nga madama pekkem nga mangisursuru enna Templu, nibileg na ya timec na nga kinunen nan, Pudnu kad nga em-emmu dac?
028	Se tutu kad nga emmu nu ya naggayatac?
028	Ket ya kinapudnu na, madic inumbet nga gapu was iya bukud ku nga panpanunut, no di lugud gapu iya gabay niya nangibon iyaken.
028	Ket awan pulus kinabusid na.
028	Ngem madi kayu met em-emmu.
029	Ngem iyaken, em-emmuc ngarud, ta igina met ya naggayatac, se igina ya nangibon iyaken, kunen na.
030	Ket gapu iyan nga kinagi na, pinanggep dito pangpangulu nga tacmen nin, ngem awan met igida ya nakaibanag.
030	Ta ya kinapudnu na, madi pekkem nadatngan itun ya kustu nga timpu nga nikeddeng ne Apu Diyus.
031	Ket dito toltoley nga naggigicna igina, adu da nga namati igina, nga kinunen da iya panagtetebbar da, Awan met sabali nga Kristu nga naikari nga ibon ne Apu Diyus, no di yas igina.
031	Ta awan ngarud makaparis kadiya nakaskasdaaw nga pagilasinan nga inar-ariman nidi nga toley, kunen da.
032	Ket naemmuwan itun dito Parisiyu nga agten iyan to nagaasasiman dito toltoley maipanggep e Jesus.
032	Itu nga igida se dito pangpangulu diya agsirsirbi iya Templu, nangibon da kadiya guwardiya niya Templu ka mawe mangtekkem igina.
033	Itu nga kinunen ngarud ne Jesus, Bekken nga mabayagin ya pannakibulubulun ku dakayu.
033	Ta sumoli yac iya edyan niya nangibon iyaken.
034	Sapsapulen dac nad ngem di dac nad masmac kin, ta madi kayu makapen iya pagedyanac, kunen na.
035	Ket dito pangpangulu dito Hudyu, nagtetebbar da, nga kinunen dan, Awac kid ya pennan na nga madi tida kanu masmac kin?
035	Kaynun no mawe nad kadiya il-ili diya bekken nga Hudyu nga edyan diya naiwaraswaras nga Hudyu, tasun diya bekken nga Hudyu met ya isuru nan.
036	Ta nagan ngata ya kayat na nga kagiyen ito kinunen na nga sapsapulen tida nad ngem madi tida kanu masmac kin, se to kinunen na nga madi tida kanu makapen iya pagedyanan na?
036	kunen da.
037	To algew nga panggibusan nito padaya, itu ya kangrunaan nga algew nito padaya.
037	Ket iyan nga algew, nagsikad nge Jesus iya imatang diya toltoley, ket kinunen na ka nabileg, No uwed dakayu ya mewwew, umbet iyaken, ta painumec.
038	Agten mettas iya kunen na iya Bibliya nga, ya mamati iyaken, uwed arig nga agubbug nga danum nga gayat nad iya uneg na nga mangecde ka biyag, kunen ne Jesus.
039	Ket yan nga kinagi na, itu ya maipanggep iya Ispiritu Santu nga maecde nad kadiya mamati e Jesus.
039	Ngem madi pekkem naecde ya Ispiritu Santu itun, ta madi pekkem simoli nge Jesus ka langit nga pakaidayawan na.
040	Ket ito nagicna dito toltoley yan nga nibaga ne Jesus, kinunen diya duduma, Siguradu nga igina ya Mammadtu nga naikari dactida!
040	kunen da.
041	Ket diya duduma, kinunen da, Igina met ya Kristu!
042	Ngem uwed da met pe nagkunen, Siyac bekken!
042	Ta bekken kanu nga Galilya ya pagtaudan niya Kristu!
043	Ta kunen na ngarud iya Bibliya nga agtaud ya Kristu iya kapututan nito Ari Dabid.
043	Ket Betlehem kanu met ya pakaiyanakan niya Kristu, nga itu ya ili nito Ari Dabid, kunen da.
044	Ket iya agten iyan, madi nagkikinnaawatan diya toltoley gapu igina.
045	Ket diya duduma igida, gabay da nga tacmen nge Jesus, ngem awan met nakaibanag.
046	Ket dito guwardiya nga naibon nga mangtekkem e Jesus, simoli da kadito pangpangulu diya agsirsirbi iya Templu se kadito Parisiyu.
046	Ket dito nangibon, nagsaludsud da kadito guwardiya nga kinunen da, Nih!
046	Ape madi kayu nelbet idi?
046	kunen da.
047	Ket kinunen dito guwardiya, Agingga ita, awan pekkem nga tutu nakakagi ka nainsiriban nga agten iya panagkagi nituni nga toley!
047	kunen da.
048	Ket dito Parisiyu, kinunen da kadito guwardiya, Keh!
048	Naiyaw-awan kayu met pe aya gapu igina?
049	Singen nu kad, ta pulus nga awan met dakami nga pangulu nu winno Parisiyu ya mamati igina.
050	Ngem no dito kadawyan nga toltoley, mamati da, gapu ta di da met masursuruwan iya Linteg ne Muyses, ket itu nga agbanag da ngas ka pannakaukum, kunen da.
051	Ket to Nikudemu nga nawe nakitbar e Jesus itun, igina ya isa kadito Parisiyu antuni itun.
051	Ket kinunen nito Nikudemu kadito pada na nga Parisiyu,
052	Sigun iya paglinteggan tida, madi tida kanu met mabalin nga ukumen ya isa nga toley no di tida mona nga magicna ya panangikalinteggan na iya beggi na, tasun maemmuwan tida no nagan ya winangel na, kunen na.
053	Ket kinunen dito duduma igina, Ahah!
053	IGalilya ka pe aya?
053	Adalem nga nalaing diya naisurat iya Bibliya, ket maemmuwam ngarudin nga pulus nga awan mammadtu nga tumaud ka prubinsiya nga Galilya!
053	kunen da.
054	Ket dito toltoley nga naguurnung iyan, nagawir dan.
