verse	content
022	Igin-upod ni Laban an iya mga tawo ngan ginlanat hi Jacob sulod hin pito ka adlaw tubtob nga hin-abotan niya hi Jacob didto han sagkahon nga tuna han Galaad.
023	Hito nga gab-i pinmakita an Dyos kan Laban dida hin usa nga inop ngan nagsiring ha iya, Paghinay ngan ayaw gud pagpasipad-i hi Jacob hin bisan ano nga paagi.
024	Nagkampo hi Jacob didto hin usa nga bukid, ngan nagkampo hi Laban upod an iya mga tawo didto han sagkahon nga tuna han Galaad.
025	Nagsiring hi Laban kan Jacob, Kay ano nga ginlimbongan mo ako ngan gindara mo an akon mga anak nga kababayen-an sugad hin kababayen-an nga nabihag ha pag-awayan?
026	Kay ano nga ginlimbongan mo ako ngan binmaya ka hin waray pagpahibaro ha akon?
026	Kon ginsumatan mo la ako, ginpapagikanan ta ikaw hin mga pagrayhak ngan pagkanta nga dinuyogan han tokar hin mga tamborin ngan mga harpa.
027	Waray mo ngani ako pahadka na man la hin panamilit han akon mga apo nga mga anak nga kababayen-an.
027	Patuyaw ini nga imo ginbuhat!
028	May-ada ko gahom hin pagdaot ha imo, kundi kagab-i nagpahimatngon ha akon an Dyos han imo amay hin diri pagtarhog ha imo hin bisan ano nga paagi.
029	Maaram ako nga binmaya ka kay nahihidlaw ka na gud hin pag-uli, kundi kay ano nga ginkawat mo an akon kadiyosan?
030	Binmaton hi Jacob, Nahadlok ako, kay bangin mo pagbawion ha akon an imo mga anak kababayen-an.
031	Kundi kon hiagian mo ha bisan hin-o ha amon dinhe nga may-ada han imo kadiyosan, maupay nga patayon hiya.
031	Dinhe ha atubangan han aton mga tawo sugad nga mga saksi, pamilnga in bisan ano nga imo gintatag-iya ngan kuhaa an imo.
031	Waray makasabot hi Jacob nga ginkawat ngay-an ni Raquel an kadiyosan ni Laban.
032	Sinmulod hi Laban ngan gin-usisa niya an sakob han tulda ni Jacob.
032	Katapos sinmulod hiya han tulda ni Lea ngan han tulda han duha nga mga oripon nga kababayen-an, kundi waray niya hiagii an iya kadiyosan.
032	Niyan sinmulod hiya han tulda ni Raquel.
033	Ginkuha ni Raquel an kadiyosan han panimalay ngan iginbutang ini dida han supot han muntora han kamelyo, ngan iya ini ginlingkoran.
033	Gin-usisa ni Laban an bug-os nga tulda, kundi waray hiya makaagi.
034	Nagsiring hi Raquel kan iya tatay, Ayaw ako kasinahi, itay, kay diri ako makakahimo hin pagtindog ha imo atubangan kay rinirigla ako.
034	Nagpinamiling hi Laban, kundi waray gud niya makaagi han iya kadiyosan.
035	Niyan waray na makapugong hi Jacob han iya kapungot.
035	Ha iya kasina nagpakiana hiya, Ano nga sayop an akon nabuhat?
035	Ano nga balaod an akon natalapas nga nakahatag ha iyo hin katungod hin paglanat ha akon?
036	Yana nga gin-usisa mo na an ngatanan nga akon mga kasangkapan, ano nga butang hin panimalay an imo hin-agian nga imo gintatag-iya?
036	Igawas ito ngadi basi hikit-an han imo ngan han akon mga tawo, ngan papagbut-a hira kon hin-o ha aton an matadong.
037	Kaupod ako nimo sulod hin 20 na ka tuig; waray umundang hin pag-anak an imo mga karnero ngan an imo mga kanding, ngan waray ako kumaon hin bisan usa nga karnero nga lalaki tikang han imo mga panon.
038	Kada pagpapataya hin ihalas nga kamanampan in usa nga karnero, akon dayon gin-aangkon an kapirdehan.
038	Waray ako magdara hini ngadto ha imo hin pagpakita nga diri ini sayop nakon.
038	Nagkinahanglan ka gud nga akon pagbaydan an bisan ano nga nakawat ha adlaw o ha gab-i.
039	Makadamo ako pag-antos han kapaso han adlaw, ngan han kahagkot han gab-i.
039	Waray ko maupay nga pagkaturog.
040	Amo ito an akon kahimtang sulod han 20 ka tuig nga upod ako ha imo.
040	Nagkabudlay ako hin 14 ka tuig para han duha mo nga mga anak nga kababayen-an ngan unom ka tuig para han imo mga panon.
040	Ngan bisan pa ngani, imo ginliwatliwat hin makanapulo an akon mga suhol.
041	Kon diri pa upod ha akon an Dyos han akon mga ginikanan, nga Dyos nira Abraham ug Isaac, imo na unta ako ginpaiwas nga waray dara.
041	Kundi hinkit-an han Dyos an akon kakurian ngan an buruhaton nga akon gintuman, ngan kagab-i iginhatag niya an iya paghukom.
042	Binmaton hi Laban kan Jacob, Mga anak ko ini nga mga babaye; akon man an ira mga anak ngan akon ini nga mga panon.
042	Ha pagkatinuod, akon an ngatanan nga imo hinkikit-an dinhe.
042	Kundi tungod nga waray ko man mahihimo hin paghawid han akon mga anak nga kababayen-an ngan han ira mga anak,
043	andam ako hin pakigsabot ha imo.
043	Pagtambak kita hin mga bato hin pagpahinumdom ha aton hini nga aton ginsabotan.
044	Sanglit kinmuha hi Jacob hin usa nga bato ngan igintindog ini sugad nga usa nga hinumdoman.
045	Ginsiring niya an iya mga tawo hin pagtirok hin mga bato ngan ira pagtambakon ini.
045	Niyan nangaon hira ha ligid han tinambak nga mga bato.
046	Ginngaranan ini ni Laban nga Jagar-sahaduta, samtang ginngaranan ini ni Jacob nga Galeed.
047	Nagsiring hi Laban kan Jacob, Magigin usa nga saksi ini nga tinambak nga mga bato para ha aton nga duha.
047	Amo ini nga ginngaranan nga Galeed ito nga dapit.
048	Nagsiring liwat hi Laban, Magbantay unta ha aton an Ginoo samtang nagkakabulag kita.
048	Sanglit ginngaranan liwat nga Mispa ini nga dapit.
049	Nagpadayon hi Laban, Kon diri mo upayon hin padara an akon mga anak nga kababayen-an, o kon mangasawa ka hin iba nga kababayen-an, bisan kon diri ko ini hibaroan, panumdom nga sayod ha aton an Dyos.
050	Iini an mga bato nga akon gintambak ha butnga naton, ngan iini an bato nga hinumdoman.
051	Mga pahanumdom nga duha ini nga tambak ngan ini nga bato nga hinumdoman.
051	Diri gud ako matabok hini nga tambak hin pagsulong ha imo, ngan kinahanglan diri ka man tumabok hini o hini nga bato nga hinumdoman hin pagsulong ha akon.
052	Maghuhukom ha aton an Dyos ni Abraham ngan an Dyos ni Nahor.
052	Niyan nagsumpa hi Jacob hin pagtuman hini nga saad ha ngaran han Dyos nga ginsingba ni Isaac nga iya amay.
053	Nag-ihaw hiya hin usa nga mananap nga iya iginhalad nga halad nga tinubod didto han bukid, ngan gindapit niya an iya mga tawo ngadto han pangaon.
053	Katapos nira mangaon, didto hira han bukid pagpalabay han gab-i.
054	Temprano pa han pagkaaga ginhadkan ni Laban hin pagpanamilit an iya mga apo ngan an iya mga anak nga kababayen-an ngan inmoli hiya.
